Enc_Actual_Hour_Depart__13:03:00,0.001150985,,Enc_Miles__14:17:00,0.014927074
Enc_Actual_Hour_Depart__13:04:00,-0.000456464,,Enc_Actual_Hour_Depart__19:59:00,0.01492117
Enc_Actual_Hour_Depart__13:05:00,-0.004890482,,Enc_Direciton__280N-1625,0.014897481
Enc_Actual_Hour_Depart__13:06:00,0.001527208,,Enc_Actual_Hour_Depart__17:49:00,0.014859922
Enc_Actual_Hour_Depart__13:07:00,-0.006821863,,Enc_Actual_Hour_Depart__18:20:00,0.014847744
Enc_Actual_Hour_Depart__13:08:00,0.001518013,,Enc_Actual_Hour_Depart__18:21:00,0.014832124
Enc_Actual_Hour_Depart__13:09:00,-0.002911372,,Enc_Actual_Hour_Depart__18:31:00,0.014795831
Enc_Actual_Hour_Depart__13:10:00,-0.005727624,,Enc_Miles__17:00:00,0.014784403
Enc_Actual_Hour_Depart__13:11:00,-0.007802102,,Enc_Actual_Hour_Depart__19:03:00,0.014715737
Enc_Actual_Hour_Depart__13:12:00,0.001109634,,Enc_Actual_Hour_Depart__16:46:00,0.014711115
Enc_Actual_Hour_Depart__13:13:00,0.000375637,,Enc_Actual_Hour_Depart__19:02:00,0.014680756
Enc_Actual_Hour_Depart__13:14:00,-0.005642197,,Enc_Actual_Hour_Depart__19:19:00,0.014633792
Enc_Actual_Hour_Depart__13:15:00,0.003237772,,Enc_Route_Number__10639,0.014587378
Enc_Actual_Hour_Depart__13:16:00,-0.000475784,,Enc_Miles__12:56:00,0.014584068
Enc_Actual_Hour_Depart__13:17:00,-0.003517492,,Enc_Actual_Hour_Depart__17:36:00,0.01445325
Enc_Actual_Hour_Depart__13:18:00,0.000478694,,Enc_Actual_Hour_Depart__20:30:00,0.014421778
Enc_Actual_Hour_Depart__13:19:00,-0.008286958,,Enc_Direciton__280N-1640,0.014421107
Enc_Actual_Hour_Depart__13:20:00,0.003086551,,Enc_Miles__14:59:00,0.014373274
Enc_Actual_Hour_Depart__13:21:00,0.004104773,,Enc_Actual_Hour_Depart__15:33:00,0.014359152
Enc_Actual_Hour_Depart__13:22:00,-0.002676696,,Enc_Miles__18:27:00,0.014330229
Enc_Actual_Hour_Depart__13:23:00,-0.001373021,,Enc_Miles__15:03:00,0.014297368
Enc_Actual_Hour_Depart__13:24:00,0.005520118,,Enc_Actual_Hour_Depart__17:10:00,0.014266418
Enc_Actual_Hour_Depart__13:25:00,-0.004080501,,Enc_Route_Number__10089,0.014263874
