Enc_Actual_Hour_Depart__12:58:00,0.002013574,,,Enc_Miles__18:16:00,0.014654913
Enc_Actual_Hour_Depart__12:59:00,0.005328184,,,Enc_Actual_Hour_Depart__16:15:00,0.014568038
Enc_Actual_Hour_Depart__13:00:00,0.001168336,,,Enc_Direciton__280S-1310,0.014552795
Enc_Actual_Hour_Depart__13:01:00,0.013152367,,,Enc_Miles__16:42:00,0.014501868
Enc_Actual_Hour_Depart__13:02:00,0.024563613,,,Enc_Miles__14:15:00,0.014485275
Enc_Actual_Hour_Depart__13:03:00,0.01042533,,,Enc_Actual_Hour_Depart__16:01:00,0.014446246
Enc_Actual_Hour_Depart__13:04:00,0.007853824,,,Enc_Actual_Hour_Depart__15:00:00,0.01442776
Enc_Actual_Hour_Depart__13:05:00,-0.004147487,,,Enc_Miles__16:47:00,0.014279339
Enc_Actual_Hour_Depart__13:06:00,0.001737503,,,Enc_Stop__0.83,0.014138621
Enc_Actual_Hour_Depart__13:07:00,0.000668862,,,Enc_Direciton__280N-2200,0.014137718
Enc_Actual_Hour_Depart__13:08:00,0.000237122,,,Enc_Actual_Hour_Depart__17:14:00,0.014111894
Enc_Actual_Hour_Depart__13:09:00,0.012468172,,,Enc_Miles__13:55:00,0.014077565
Enc_Actual_Hour_Depart__13:10:00,-0.000764418,,,Enc_Actual_Hour_Depart__16:21:00,0.01397856
Enc_Actual_Hour_Depart__13:11:00,0.001900386,,,Enc_Actual_Hour_Depart__17:27:00,0.013916806
Enc_Actual_Hour_Depart__13:12:00,-0.005747332,,,Enc_Stop__3.552,0.013887854
Enc_Actual_Hour_Depart__13:13:00,0.001672346,,,Enc_Actual_Hour_Depart__15:16:00,0.0138589
Enc_Actual_Hour_Depart__13:14:00,0.002120308,,,Enc_Actual_Hour_Depart__16:50:00,0.013839339
Enc_Actual_Hour_Depart__13:15:00,0.010518833,,,Enc_Actual_Hour_Depart__15:15:00,0.013822271
Enc_Actual_Hour_Depart__13:16:00,-0.004493391,,,Enc_Direciton__280S-1830,0.013820425
Enc_Actual_Hour_Depart__13:17:00,0.0044431,,,Enc_Miles__18:12:00,0.013807653
Enc_Actual_Hour_Depart__13:18:00,0.00365367,,,Enc_Actual_Hour_Depart__17:05:00,0.013796256
Enc_Actual_Hour_Depart__13:19:00,0.002588237,,,Enc_Direciton__280N-1118,0.013782692
Enc_Actual_Hour_Depart__13:20:00,-0.00512254,,,Enc_Miles__12:58:00,0.013689936
Enc_Actual_Hour_Depart__13:21:00,-0.002176548,,,Enc_Miles__16:35:00,0.013683547
Enc_Actual_Hour_Depart__13:22:00,-0.008620633,,,Enc_Actual_Hour_Depart__14:31:00,0.013640397
Enc_Actual_Hour_Depart__13:23:00,-0.000843871,,,Enc_Month__2/29/2020,0.013590568
Enc_Actual_Hour_Depart__13:24:00,0.000809723,,,Enc_Miles__22:54:00,0.013546044
Enc_Actual_Hour_Depart__13:25:00,0.000292895,,,Enc_Actual_Hour_Depart__17:23:00,0.013534092
Enc_Actual_Hour_Depart__13:26:00,-0.000474903,,,Enc_Miles__17:03:00,0.013512616
Enc_Actual_Hour_Depart__13:27:00,0.000305905,,,Enc_Block_Number__733,0.013497179
Enc_Actual_Hour_Depart__13:28:00,-0.00755938,,,Enc_Scheduled_Depart__30,0.013497179
Enc_Actual_Hour_Depart__13:29:00,-0.000348598,,,Enc_Miles__15:03:00,0.013446072
Enc_Actual_Hour_Depart__13:30:00,0.001988542,,,Enc_Route_Number__10230,0.013442449
Enc_Actual_Hour_Depart__13:31:00,0.006860626,,,Enc_Direciton__280S-1050,0.013442449
Enc_Actual_Hour_Depart__13:32:00,0.012251212,,,Enc_Actual_Hour_Depart__16:51:00,0.013395085
Enc_Actual_Hour_Depart__13:33:00,0.00501452,,,Enc_Stop__0.857,0.013324636
Enc_Actual_Hour_Depart__13:34:00,0.007454688,,,Enc_Actual_Hour_Depart__18:45:00,0.013304472
